접수번호,접수일,위해자연령,위해자성별,발생일자,치료기간,품목대분류,품목중분류,품목소분류,원산지,위험및위해원인,위해부위,발생장소
2017067716,2017-07-04,39,남자,,해당없음,가공식품,유가공품-일반,분유류,한국,이물질(기타),해당없음,상세불명의 장소
2017067720,2017-07-04,49,남자,,해당없음,가공식품,유가공품-일반,치즈류,한국,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",편의점
2017067724,2017-07-04,2,남자,2017-06-19,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,어깨(쇄골 포함),아파트
2017067725,2017-07-04,,,2017-03-27,해당없음,자동차 및 관련 용품,수입 승용자동차(10인승 이하),수입승용차-중형,독일,기능고장,해당없음,상세불명의 도로 및 인도
2017067731,2017-07-04,,,2017-03-27,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067732,2017-07-04,,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 전기압력밥솥,한국,기타 불량 및 고장,해당없음,상세불명의 주택
2017067733,2017-07-04,39,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,이물질(가스 및 기체류),해당없음,상세불명의 주택
2017067734,2017-07-04,39,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,이물질(가스 및 기체류),해당없음,상세불명의 주택
2017067735,2017-07-04,,,2017-03-27,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067730,2017-07-04,39,여자,,해당없음,생활용품,침구 및 매트,기타 침구 및 매트,한국,피부접촉에 의한 위험 및 위해,위해부위 확인불가,상세불명의 주택
2017067748,2017-07-04,39,여자,,해당없음,화장품 및 화장용품,기초화장용 제품,기타 기초화장용 화장품,한국,피부접촉에 의한 위험 및 위해,위해부위 확인불가,상세불명의 장소
2017067751,2017-07-04,39,여자,,해당없음,가전제품 및 정보통신기기,통신기기,휴대폰,한국,과열,해당없음,상세불명의 도로 및 인도
2017067754,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067755,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067756,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067757,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067759,2017-07-04,39,남자,,해당없음,기타 장비 및 제품,화약제품 및 점화장치,가스 라이터,한국,가스누설 및 가스폭발,해당없음,편의점
2017067763,2017-07-04,59,남자,,해당없음,가공식품,외식-한식,고기류,한국,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",카페 및 음식점 
2017067764,2017-07-04,49,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,공기청정기,한국,발화·불꽃,해당없음,상세불명의 주택
2017067766,2017-07-04,29,남자,,해당없음,가공식품,커피,액상커피(캔 등),한국,이물질(기타),해당없음,상세불명의 장소
2017067767,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067768,2017-07-04,49,남자,,해당없음,생활용품,침구 및 매트,기타 침구 및 매트,한국,피부접촉에 의한 위험 및 위해,위해부위 확인불가,상세불명의 주택
2017067769,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067736,2017-07-04,49,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 냉장고,한국,기타 불량 및 고장,해당없음,상세불명의 주택
2017067737,2017-07-04,39,여자,,해당없음,가전제품 및 정보통신기기,이미용 및 생활가전,가정용 연수기,한국,연료·액체 누수 등,해당없음,상세불명의 주택
2017067738,2017-07-04,,,2017-03-27,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-중형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067739,2017-07-04,49,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,이물질(기타),해당없음,상세불명의 주택
2017067740,2017-07-04,,,2017-03-27,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067741,2017-07-04,39,여자,,해당없음,생활용품,침구 및 매트,기타 침구 및 매트,한국,기타 화학물질,해당없음,상세불명의 주택
2017067742,2017-07-04,,,2017-03-27,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-중형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067743,2017-07-04,59,남자,,해당없음,의약(외)품 및 의료용구,의료용구,찜질기,한국,발화·불꽃,해당없음,상세불명의 주택
2017067744,2017-07-04,39,여자,,해당없음,가공식품,커피,인스턴트 커피,한국,이물질(기타),해당없음,상세불명의 장소
2017067745,2017-07-04,,,2017-03-27,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,기능고장,해당없음,상세불명의 도로 및 인도
2017067746,2017-07-04,79,남자,,해당없음,식물 식품,과일-감귤류,한라봉,한국,부패·변질,해당없음,재래시장
2017067747,2017-07-04,49,남자,,해당없음,가공식품,축산물가공품-식육,쇠고기 포장육,한국,이물질(가스 및 기체류),해당없음,상세불명의 주택
2017067749,2017-07-04,59,남자,,해당없음,주방기기 및 용품,취사도구,가정용 프라이팬,,기타 불량 및 고장,해당없음,상세불명의 주택
2017067750,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-중형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067752,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067753,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067758,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067760,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-소형,한국,기능고장,해당없음,상세불명의 도로 및 인도
2017067761,2017-07-04,29,남자,,해당없음,가공식품,외식-분식,김밥,한국,이물질(금속),치아,카페 및 음식점 
2017067762,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,기능고장,해당없음,상세불명의 도로 및 인도
2017067765,2017-07-04,59,남자,,해당없음,기타 장비 및 제품,화약제품 및 점화장치,가스 라이터,한국,폭발,해당없음,상세불명의 주택
2017067770,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-중형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067771,2017-07-04,49,여자,,해당없음,가공식품,면류,유탕면(라면 등),한국,식품 섭취에 의한 위험 및 위해,위해부위 확인불가,상세불명의 장소
2017067772,2017-07-04,29,남자,,해당없음,스포츠 및 취미용품,자전거,일반자전거,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067773,2017-07-04,49,남자,,해당없음,가공식품,음료,발효음료(요구르트)류,한국,"이물질(머리카락, 동물 털)",해당없음,상세불명의 장소
2017067774,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-경형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067775,2017-07-04,39,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,기타 불량 및 고장,해당없음,상세불명의 주택
2017067776,2017-07-04,39,여자,,해당없음,"화재, 안전 및 보안 장비",감시 및 감지장비,기타 감시 및 감지장비,한국,기타 불량 및 고장,해당없음,일반사무실
2017067777,2017-07-04,,,2017-03-28,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-중형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017067778,2017-07-04,49,여자,,해당없음,가공식품,축산물가공품-식육,소시지,한국,이물질(기타),"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017067779,2017-07-04,59,남자,,해당없음,"건물, 시설 및 서비스",기타 상업시설 및 서비스,세차장 및 세차서비스,한국,파열·파손·꺾여짐,해당없음,세차장
2017067780,2017-07-04,49,여자,,해당없음,의약(외)품 및 의료용구,의료용구,전기맛사지기,한국,피부접촉에 의한 위험 및 위해,흉부,상세불명의 장소
2017067781,2017-07-04,29,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 인덕션,한국,폭발,해당없음,상세불명의 주택
2017067782,2017-07-04,39,여자,,해당없음,화장품 및 화장용품,두발 염색용 화장품,기타 두발 염색용 화장품,,피부접촉에 의한 위험 및 위해,머리카락,이미용실
2017067927,2017-07-05,1,여자,2017-06-15,해당없음,가구 및 가구설비,침실가구,침대 ,,부딪힘,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017067928,2017-07-05,55,남자,2017-06-15,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,눈 및 눈주변(눈썹 및 눈꺼풀),다세대주택
2017067929,2017-07-05,89,여자,2017-06-14,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,둔부,단독주택
2017067930,2017-07-05,3,남자,2017-05-01,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017067931,2017-07-05,12,남자,2017-05-26,해당없음,의약(외)품 및 의료용구,의약품,기타 약품,,약물 부작용,"신체내부-호흡계통(기도, 폐 등)",상세불명의 의료서비스시설 
2017067932,2017-07-05,44,여자,2017-06-15,해당없음,가구 및 가구설비,침실가구,이층침대,,추락,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017067933,2017-07-05,2,남자,2017-06-16,해당없음,가구 및 가구설비,침실가구,침대 ,,부딪힘,머리 및 뇌(뇌막),아파트
2017067934,2017-07-05,1,여자,2017-06-16,1주 ∼ 2주 미만,가구 및 가구설비,침실가구,침대 ,,추락,머리 및 뇌(뇌막),아파트
2017067935,2017-07-05,2,남자,2017-06-16,해당없음,가구 및 가구설비,유아용 가구,유아용 침대,,기타 물리적 충격,코,아파트
2017067936,2017-07-05,40,남자,2017-06-15,해당없음,가구 및 가구설비,침실가구,침대 ,,부딪힘,흉부,아파트
2017067937,2017-07-05,4,여자,2017-06-17,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,머리 및 뇌(뇌막),아파트
2017067938,2017-07-05,2,여자,2017-06-17,1주 ∼ 2주 미만,가구 및 가구설비,침실가구,침대 ,,추락,치아,다세대주택
2017067939,2017-07-05,,,2017-03-29,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,기능고장,해당없음,상세불명의 도로 및 인도
2017067940,2017-07-05,7,여자,2017-06-17,1주 ∼ 2주 미만,가구 및 가구설비,침실가구,침대 ,,추락,머리 및 뇌(뇌막),아파트
2017067944,2017-07-05,2,남자,2017-05-14,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,머리 및 뇌(뇌막),단독주택
2017067945,2017-07-05,4,남자,2017-06-18,1주 ∼ 2주 미만,가구 및 가구설비,침실가구,침대 ,,추락,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
